CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount,Country,TrueSegment
10123,701349,2023-12-30,3,117.55,352.65,India,Loyal_High_Value
10123,701350,2023-12-17,4,97.32,389.28,India,Loyal_High_Value
10123,701351,2023-12-31,3,71.9,215.7,India,Loyal_High_Value
10123,701352,2023-12-28,4,91.84,367.36,India,Loyal_High_Value
10123,701353,2023-12-03,2,58.19,116.38,India,Loyal_High_Value
10123,701354,2023-12-07,3,92.86,278.58,India,Loyal_High_Value
10123,701355,2023-12-05,3,115.73,347.19,India,Loyal_High_Value
10123,701356,2023-12-11,4,104.06,416.24,India,Loyal_High_Value
10123,701357,2023-12-28,3,76.15,228.45,India,Loyal_High_Value
10124,701358,2023-12-04,2,51.08,102.16,India,Loyal_High_Value
10124,701359,2023-12-28,4,67.72,270.88,India,Loyal_High_Value
10124,701360,2023-12-28,4,117.03,468.12,India,Loyal_High_Value
10124,701361,2023-12-28,2,108.79,217.58,India,Loyal_High_Value
10124,701362,2023-12-22,3,118.39,355.17,India,Loyal_High_Value
10124,701363,2023-12-15,3,50.58,151.74,India,Loyal_High_Value
10124,701364,2023-12-10,3,56.48,169.44,India,Loyal_High_Value
10124,701365,2023-12-05,2,114.02,228.04,India,Loyal_High_Value
10124,701366,2023-12-04,4,68.11,272.44,India,Loyal_High_Value
10124,701367,2023-12-03,4,100.64,402.56,India,Loyal_High_Value
10124,701368,2023-12-06,4,91.26,365.04,India,Loyal_High_Value
10124,701369,2023-12-15,4,94.64,378.56,India,Loyal_High_Value
10125,701370,2023-12-14,2,56.4,112.8,India,Loyal_High_Value
10125,701371,2023-12-15,2,111.42,222.84,India,Loyal_High_Value
10125,701372,2023-12-12,4,52.07,208.28,India,Loyal_High_Value
10125,701373,2023-12-31,2,51.11,102.22,India,Loyal_High_Value
10125,701374,2023-12-21,3,54.38,163.14,India,Loyal_High_Value
10125,701375,2023-12-03,3,101.29,303.87,India,Loyal_High_Value
10125,701376,2023-12-06,2,97.1,194.2,India,Loyal_High_Value
10125,701377,2023-12-14,3,116.6,349.8,India,Loyal_High_Value
10125,701378,2023-12-22,3,106.36,319.08,India,Loyal_High_Value
10126,701379,2023-12-28,4,69.83,279.32,India,Loyal_High_Value
10126,701380,2023-12-08,3,77.82,233.46,India,Loyal_High_Value
10126,701381,2023-12-26,2,67.74,135.48,India,Loyal_High_Value
10126,701382,2023-12-05,3,70.4,211.2,India,Loyal_High_Value
10126,701383,2023-12-18,3,79.92,239.76,India,Loyal_High_Value
10126,701384,2023-12-03,3,105.98,317.94,India,Loyal_High_Value
10126,701385,2023-12-25,2,110.56,221.12,India,Loyal_High_Value
10126,701386,2023-12-31,3,110.19,330.57,India,Loyal_High_Value
10126,701387,2023-12-14,4,81.8,327.2,India,Loyal_High_Value
10126,701388,2023-12-03,3,67.39,202.17,India,Loyal_High_Value
10127,701389,2023-12-26,3,84.96,254.88,India,Loyal_High_Value
10127,701390,2023-12-14,4,115.54,462.16,India,Loyal_High_Value
10127,701391,2023-12-04,3,107.73,323.19,India,Loyal_High_Value
10127,701392,2023-12-10,4,91.92,367.68,India,Loyal_High_Value
10127,701393,2023-12-19,3,85.18,255.54,India,Loyal_High_Value
10127,701394,2023-12-03,4,84.38,337.52,India,Loyal_High_Value
10127,701395,2023-12-28,4,69.67,278.68,India,Loyal_High_Value
10127,701396,2023-12-29,3,50.8,152.4,India,Loyal_High_Value
10127,701397,2023-12-07,2,114.68,229.36,India,Loyal_High_Value
10127,701398,2023-12-11,2,54.93,109.86,India,Loyal_High_Value
10127,701399,2023-12-22,2,102.27,204.54,India,Loyal_High_Value
10128,701400,2023-12-19,4,97.96,391.84,India,Loyal_High_Value
10128,701401,2023-12-29,2,50.56,101.12,India,Loyal_High_Value
10128,701402,2023-12-20,4,86.05,344.2,India,Loyal_High_Value
10128,701403,2023-12-09,2,74.98,149.96,India,Loyal_High_Value
10128,701404,2023-12-06,2,107.97,215.94,India,Loyal_High_Value
10128,701405,2023-12-18,4,116.7,466.8,India,Loyal_High_Value
10128,701406,2023-12-28,3,74.81,224.43,India,Loyal_High_Value
10128,701407,2023-12-22,3,115.88,347.64,India,Loyal_High_Value
10128,701408,2023-12-31,2,57.18,114.36,India,Loyal_High_Value
10128,701409,2023-12-23,3,88.74,266.22,India,Loyal_High_Value
10129,701410,2023-12-25,3,86.51,259.53,India,Loyal_High_Value
10129,701411,2023-12-27,3,111.91,335.73,India,Loyal_High_Value
10129,701412,2023-12-20,4,82.33,329.32,India,Loyal_High_Value
10129,701413,2023-12-07,4,92.74,370.96,India,Loyal_High_Value
10129,701414,2023-12-03,4,97.16,388.64,India,Loyal_High_Value
10129,701415,2023-12-19,3,76.94,230.82,India,Loyal_High_Value
10129,701416,2023-12-16,4,80.07,320.28,India,Loyal_High_Value
10129,701417,2023-12-09,2,100.31,200.62,India,Loyal_High_Value
10129,701418,2023-12-26,3,70.78,212.34,India,Loyal_High_Value
10129,701419,2023-12-10,2,74.17,148.34,India,Loyal_High_Value
10130,701420,2023-12-21,3,111.72,335.16,India,Loyal_High_Value
10130,701421,2023-12-06,3,94.42,283.26,India,Loyal_High_Value
10130,701422,2023-12-13,3,86.35,259.05,India,Loyal_High_Value
10130,701423,2023-12-04,4,67.17,268.68,India,Loyal_High_Value
10130,701424,2023-12-09,4,77.37,309.48,India,Loyal_High_Value
10130,701425,2023-12-13,3,65.37,196.11,India,Loyal_High_Value
10130,701426,2023-12-04,4,88.98,355.92,India,Loyal_High_Value
10130,701427,2023-12-17,2,80.03,160.06,India,Loyal_High_Value
10130,701428,2023-12-13,4,98.75,395.0,India,Loyal_High_Value
10130,701429,2023-12-17,3,62.02,186.06,India,Loyal_High_Value
10130,701430,2023-12-14,3,78.84,236.52,India,Loyal_High_Value
10130,701431,2023-12-10,2,94.2,188.4,India,Loyal_High_Value
10130,701432,2023-12-16,4,58.08,232.32,India,Loyal_High_Value
10131,701433,2023-12-11,2,73.6,147.2,India,Loyal_High_Value
10131,701434,2023-12-08,3,85.86,257.58,India,Loyal_High_Value
10131,701435,2023-12-19,2,103.54,207.08,India,Loyal_High_Value
10131,701436,2023-12-29,4,104.11,416.44,India,Loyal_High_Value
10131,701437,2023-12-25,2,104.35,208.7,India,Loyal_High_Value
10131,701438,2023-12-15,4,54.83,219.32,India,Loyal_High_Value
10131,701439,2023-12-03,4,89.25,357.0,India,Loyal_High_Value
10131,701440,2023-12-11,4,98.2,392.8,India,Loyal_High_Value
10132,701441,2023-12-16,2,101.19,202.38,India,Loyal_High_Value
10132,701442,2023-12-23,2,82.55,165.1,India,Loyal_High_Value
10132,701443,2023-12-10,2,83.96,167.92,India,Loyal_High_Value
10132,701444,2023-12-13,3,105.41,316.23,India,Loyal_High_Value
10132,701445,2023-12-18,2,62.84,125.68,India,Loyal_High_Value
10132,701446,2023-12-30,2,111.78,223.56,India,Loyal_High_Value
10132,701447,2023-12-29,4,55.3,221.2,India,Loyal_High_Value
10132,701448,2023-12-07,3,113.12,339.36,India,Loyal_High_Value
10132,701449,2023-12-16,3,54.69,164.07,India,Loyal_High_Value
10132,701450,2023-12-10,3,77.26,231.78,India,Loyal_High_Value
10132,701451,2023-12-07,4,54.66,218.64,India,Loyal_High_Value
10133,701452,2023-12-15,2,81.53,163.06,India,Loyal_High_Value
10133,701453,2023-12-19,2,119.25,238.5,India,Loyal_High_Value
10133,701454,2023-12-12,2,89.13,178.26,India,Loyal_High_Value
10133,701455,2023-12-03,4,65.41,261.64,India,Loyal_High_Value
10133,701456,2023-12-10,3,76.08,228.24,India,Loyal_High_Value
10133,701457,2023-12-05,4,75.87,303.48,India,Loyal_High_Value
10133,701458,2023-12-05,4,95.97,383.88,India,Loyal_High_Value
10133,701459,2023-12-21,4,76.55,306.2,India,Loyal_High_Value
10134,701460,2023-12-15,2,50.37,100.74,India,Loyal_High_Value
10134,701461,2023-12-04,3,104.1,312.3,India,Loyal_High_Value
10134,701462,2023-12-17,2,90.67,181.34,India,Loyal_High_Value
10134,701463,2023-12-23,3,88.36,265.08,India,Loyal_High_Value
10134,701464,2023-12-16,2,74.51,149.02,India,Loyal_High_Value
10134,701465,2023-12-06,2,51.02,102.04,India,Loyal_High_Value
10134,701466,2023-12-13,2,77.06,154.12,India,Loyal_High_Value
10134,701467,2023-12-04,2,74.29,148.58,India,Loyal_High_Value
10134,701468,2023-12-26,2,61.11,122.22,India,Loyal_High_Value
10135,701469,2023-12-29,2,95.79,191.58,India,Loyal_High_Value
10135,701470,2023-12-28,3,90.52,271.56,India,Loyal_High_Value
10135,701471,2023-12-10,3,60.95,182.85,India,Loyal_High_Value
10135,701472,2023-12-22,2,100.15,200.3,India,Loyal_High_Value
10135,701473,2023-12-10,4,62.98,251.92,India,Loyal_High_Value
10135,701474,2023-12-19,4,110.31,441.24,India,Loyal_High_Value
10135,701475,2023-12-20,3,85.49,256.47,India,Loyal_High_Value
10135,701476,2023-12-17,2,90.93,181.86,India,Loyal_High_Value
10135,701477,2023-12-14,4,107.53,430.12,India,Loyal_High_Value
10135,701478,2023-12-14,3,105.74,317.22,India,Loyal_High_Value
10135,701479,2023-12-26,2,68.48,136.96,India,Loyal_High_Value
10135,701480,2023-12-26,4,94.55,378.2,India,Loyal_High_Value
10135,701481,2023-12-31,3,68.87,206.61,India,Loyal_High_Value
10135,701482,2023-12-04,2,98.62,197.24,India,Loyal_High_Value
10136,701483,2023-12-05,4,68.52,274.08,India,Loyal_High_Value
10136,701484,2023-12-25,2,107.05,214.1,India,Loyal_High_Value
10136,701485,2023-12-28,4,118.83,475.32,India,Loyal_High_Value
10136,701486,2023-12-08,3,98.93,296.79,India,Loyal_High_Value
10136,701487,2023-12-20,2,80.26,160.52,India,Loyal_High_Value
10136,701488,2023-12-31,2,68.17,136.34,India,Loyal_High_Value
10136,701489,2023-12-26,2,111.54,223.08,India,Loyal_High_Value
10136,701490,2023-12-29,4,89.01,356.04,India,Loyal_High_Value
10136,701491,2023-12-08,3,96.68,290.04,India,Loyal_High_Value
10136,701492,2023-12-26,2,112.85,225.7,India,Loyal_High_Value
10136,701493,2023-12-05,4,113.07,452.28,India,Loyal_High_Value
10136,701494,2023-12-24,2,107.78,215.56,India,Loyal_High_Value
10137,701495,2023-12-24,4,106.89,427.56,India,Loyal_High_Value
10137,701496,2023-12-03,3,56.64,169.92,India,Loyal_High_Value
10137,701497,2023-12-12,4,115.35,461.4,India,Loyal_High_Value
10137,701498,2023-12-05,2,110.06,220.12,India,Loyal_High_Value
10137,701499,2023-12-19,4,66.9,267.6,India,Loyal_High_Value
10137,701500,2023-12-17,2,72.27,144.54,India,Loyal_High_Value
10137,701501,2023-12-29,4,75.23,300.92,India,Loyal_High_Value
10137,701502,2023-12-13,3,89.63,268.89,India,Loyal_High_Value
10137,701503,2023-12-04,2,66.24,132.48,India,Loyal_High_Value
10138,701504,2023-12-18,3,99.43,298.29,India,Loyal_High_Value
10138,701505,2023-12-28,4,108.6,434.4,India,Loyal_High_Value
10138,701506,2023-12-21,3,89.44,268.32,India,Loyal_High_Value
10138,701507,2023-12-16,2,110.51,221.02,India,Loyal_High_Value
10138,701508,2023-12-22,4,90.67,362.68,India,Loyal_High_Value
10138,701509,2023-12-03,2,102.97,205.94,India,Loyal_High_Value
10138,701510,2023-12-21,3,99.52,298.56,India,Loyal_High_Value
10138,701511,2023-12-21,2,66.02,132.04,India,Loyal_High_Value
10138,701512,2023-12-13,4,114.97,459.88,India,Loyal_High_Value
10138,701513,2023-12-18,3,73.93,221.79,India,Loyal_High_Value
10138,701514,2023-12-27,4,64.81,259.24,India,Loyal_High_Value
10138,701515,2023-12-13,2,118.68,237.36,India,Loyal_High_Value
10138,701516,2023-12-28,3,106.31,318.93,India,Loyal_High_Value
10139,701517,2023-12-26,2,85.28,170.56,India,Loyal_High_Value
10139,701518,2023-12-21,2,97.24,194.48,India,Loyal_High_Value
10139,701519,2023-12-09,3,76.12,228.36,India,Loyal_High_Value
10139,701520,2023-12-09,4,61.71,246.84,India,Loyal_High_Value
10139,701521,2023-12-27,4,98.36,393.44,India,Loyal_High_Value
10139,701522,2023-12-07,2,54.89,109.78,India,Loyal_High_Value
10139,701523,2023-12-10,4,102.35,409.4,India,Loyal_High_Value
10139,701524,2023-12-25,2,62.55,125.1,India,Loyal_High_Value
10139,701525,2023-12-20,3,81.86,245.58,India,Loyal_High_Value
10139,701526,2023-12-17,2,108.62,217.24,India,Loyal_High_Value
10139,701527,2023-12-18,3,51.34,154.02,India,Loyal_High_Value
10140,701528,2023-12-09,4,98.97,395.88,India,Loyal_High_Value
10140,701529,2023-12-20,3,98.0,294.0,India,Loyal_High_Value
10140,701530,2023-12-26,4,94.73,378.92,India,Loyal_High_Value
10140,701531,2023-12-06,3,111.71,335.13,India,Loyal_High_Value
10140,701532,2023-12-30,2,108.37,216.74,India,Loyal_High_Value
10140,701533,2023-12-30,3,90.82,272.46,India,Loyal_High_Value
10140,701534,2023-12-24,4,53.64,214.56,India,Loyal_High_Value
10140,701535,2023-12-24,2,79.63,159.26,India,Loyal_High_Value
10141,701536,2023-12-15,4,111.8,447.2,India,Loyal_High_Value
10141,701537,2023-12-21,4,85.11,340.44,India,Loyal_High_Value
10141,701538,2023-12-05,4,97.84,391.36,India,Loyal_High_Value
10141,701539,2023-12-05,2,106.01,212.02,India,Loyal_High_Value
10141,701540,2023-12-23,4,64.04,256.16,India,Loyal_High_Value
10141,701541,2023-12-27,3,98.38,295.14,India,Loyal_High_Value
10141,701542,2023-12-09,2,82.55,165.1,India,Loyal_High_Value
10141,701543,2023-12-11,3,58.96,176.88,India,Loyal_High_Value
10141,701544,2023-12-04,4,80.48,321.92,India,Loyal_High_Value
10141,701545,2023-12-20,2,96.85,193.7,India,Loyal_High_Value
10141,701546,2023-12-22,3,71.42,214.26,India,Loyal_High_Value
10141,701547,2023-12-18,4,105.26,421.04,India,Loyal_High_Value
10141,701548,2023-12-25,3,66.06,198.18,India,Loyal_High_Value
10142,701549,2023-12-14,3,115.97,347.91,India,Loyal_High_Value
10142,701550,2023-12-12,4,60.31,241.24,India,Loyal_High_Value
10142,701551,2023-12-29,2,103.15,206.3,India,Loyal_High_Value
10142,701552,2023-12-24,4,105.88,423.52,India,Loyal_High_Value
10142,701553,2023-12-18,2,66.28,132.56,India,Loyal_High_Value
10142,701554,2023-12-04,3,67.95,203.85,India,Loyal_High_Value
10142,701555,2023-12-15,2,71.17,142.34,India,Loyal_High_Value
10142,701556,2023-12-28,2,61.91,123.82,India,Loyal_High_Value
10142,701557,2023-12-28,4,104.38,417.52,India,Loyal_High_Value
10142,701558,2023-12-26,4,119.07,476.28,India,Loyal_High_Value
10142,701559,2023-12-08,4,56.9,227.6,India,Loyal_High_Value
10143,701560,2023-12-09,4,89.44,357.76,India,Loyal_High_Value
10143,701561,2023-12-27,3,104.64,313.92,India,Loyal_High_Value
10143,701562,2023-12-18,4,50.22,200.88,India,Loyal_High_Value
10143,701563,2023-12-04,3,111.28,333.84,India,Loyal_High_Value
10143,701564,2023-12-31,4,118.9,475.6,India,Loyal_High_Value
10143,701565,2023-12-22,2,100.06,200.12,India,Loyal_High_Value
10143,701566,2023-12-11,3,82.09,246.27,India,Loyal_High_Value
10143,701567,2023-12-19,2,90.2,180.4,India,Loyal_High_Value
10143,701568,2023-12-13,2,110.35,220.7,India,Loyal_High_Value
10143,701569,2023-12-17,4,87.66,350.64,India,Loyal_High_Value
10143,701570,2023-12-25,2,119.26,238.52,India,Loyal_High_Value
10143,701571,2023-12-23,3,63.66,190.98,India,Loyal_High_Value
10143,701572,2023-12-14,2,101.91,203.82,India,Loyal_High_Value
10143,701573,2023-12-20,3,108.68,326.04,India,Loyal_High_Value
10144,701574,2023-12-07,4,105.98,423.92,India,Loyal_High_Value
10144,701575,2023-12-16,4,98.9,395.6,India,Loyal_High_Value
10144,701576,2023-12-05,2,85.97,171.94,India,Loyal_High_Value
10144,701577,2023-12-24,2,112.29,224.58,India,Loyal_High_Value
10144,701578,2023-12-15,2,85.71,171.42,India,Loyal_High_Value
10144,701579,2023-12-19,2,85.9,171.8,India,Loyal_High_Value
10144,701580,2023-12-18,4,78.19,312.76,India,Loyal_High_Value
10144,701581,2023-12-04,4,115.26,461.04,India,Loyal_High_Value
10144,701582,2023-12-19,4,59.89,239.56,India,Loyal_High_Value
10144,701583,2023-12-26,2,69.51,139.02,India,Loyal_High_Value
10144,701584,2023-12-04,4,62.8,251.2,India,Loyal_High_Value
10144,701585,2023-12-30,3,92.27,276.81,India,Loyal_High_Value
10144,701586,2023-12-26,4,89.99,359.96,India,Loyal_High_Value
10144,701587,2023-12-07,3,76.22,228.66,India,Loyal_High_Value
10145,701588,2023-12-22,4,112.58,450.32,India,Loyal_High_Value
10145,701589,2023-12-20,2,101.06,202.12,India,Loyal_High_Value
10145,701590,2023-12-03,4,73.64,294.56,India,Loyal_High_Value
10145,701591,2023-12-12,2,51.77,103.54,India,Loyal_High_Value
10145,701592,2023-12-11,3,86.54,259.62,India,Loyal_High_Value
10145,701593,2023-12-10,2,93.64,187.28,India,Loyal_High_Value
10145,701594,2023-12-22,3,53.75,161.25,India,Loyal_High_Value
10145,701595,2023-12-12,2,66.24,132.48,India,Loyal_High_Value
10145,701596,2023-12-28,2,88.8,177.6,India,Loyal_High_Value
10145,701597,2023-12-19,2,70.58,141.16,India,Loyal_High_Value
10146,701598,2023-12-05,2,116.13,232.26,India,Loyal_High_Value
10146,701599,2023-12-24,4,66.67,266.68,India,Loyal_High_Value
10146,701600,2023-12-05,2,82.76,165.52,India,Loyal_High_Value
10146,701601,2023-12-15,2,99.17,198.34,India,Loyal_High_Value
10146,701602,2023-12-09,3,103.23,309.69,India,Loyal_High_Value
10146,701603,2023-12-15,3,119.97,359.91,India,Loyal_High_Value
10146,701604,2023-12-14,2,99.57,199.14,India,Loyal_High_Value
10146,701605,2023-12-14,2,97.21,194.42,India,Loyal_High_Value
10146,701606,2023-12-11,4,95.26,381.04,India,Loyal_High_Value
10147,701607,2023-12-12,4,113.74,454.96,India,Loyal_High_Value
10147,701608,2023-12-22,4,58.64,234.56,India,Loyal_High_Value
10147,701609,2023-12-12,3,88.58,265.74,India,Loyal_High_Value
10147,701610,2023-12-12,2,108.74,217.48,India,Loyal_High_Value
10147,701611,2023-12-31,4,102.76,411.04,India,Loyal_High_Value
10147,701612,2023-12-16,2,73.52,147.04,India,Loyal_High_Value
10147,701613,2023-12-20,2,104.14,208.28,India,Loyal_High_Value
10147,701614,2023-12-07,2,63.24,126.48,India,Loyal_High_Value
10147,701615,2023-12-05,3,98.69,296.07,India,Loyal_High_Value
10147,701616,2023-12-21,3,77.45,232.35,India,Loyal_High_Value
10148,701617,2023-12-25,4,95.61,382.44,India,Loyal_High_Value
10148,701618,2023-12-31,3,97.42,292.26,India,Loyal_High_Value
10148,701619,2023-12-11,4,114.91,459.64,India,Loyal_High_Value
10148,701620,2023-12-10,3,72.26,216.78,India,Loyal_High_Value
10148,701621,2023-12-19,4,86.73,346.92,India,Loyal_High_Value
10148,701622,2023-12-23,2,66.41,132.82,India,Loyal_High_Value
10148,701623,2023-12-21,2,73.25,146.5,India,Loyal_High_Value
10148,701624,2023-12-30,4,52.9,211.6,India,Loyal_High_Value
10148,701625,2023-12-25,4,92.8,371.2,India,Loyal_High_Value
10148,701626,2023-12-13,3,70.7,212.1,India,Loyal_High_Value
10149,701627,2023-12-09,2,111.94,223.88,India,Loyal_High_Value
10149,701628,2023-12-28,3,69.42,208.26,India,Loyal_High_Value
10149,701629,2023-12-21,3,81.89,245.67,India,Loyal_High_Value
10149,701630,2023-12-06,2,99.44,198.88,India,Loyal_High_Value
10149,701631,2023-12-09,3,105.61,316.83,India,Loyal_High_Value
10149,701632,2023-12-04,4,59.96,239.84,India,Loyal_High_Value
10149,701633,2023-12-08,4,109.47,437.88,India,Loyal_High_Value
10149,701634,2023-12-22,3,119.42,358.26,India,Loyal_High_Value
10149,701635,2023-12-31,4,118.94,475.76,India,Loyal_High_Value
10149,701636,2023-12-08,3,115.0,345.0,India,Loyal_High_Value
10149,701637,2023-12-20,4,56.47,225.88,India,Loyal_High_Value
10149,701638,2023-12-16,4,60.53,242.12,India,Loyal_High_Value
10149,701639,2023-12-18,2,81.27,162.54,India,Loyal_High_Value
10150,701640,2023-12-29,3,50.35,151.05,India,Loyal_High_Value
10150,701641,2023-12-10,3,113.33,339.99,India,Loyal_High_Value
10150,701642,2023-12-12,3,62.4,187.2,India,Loyal_High_Value
10150,701643,2023-12-08,2,58.04,116.08,India,Loyal_High_Value
10150,701644,2023-12-05,2,50.48,100.96,India,Loyal_High_Value
10150,701645,2023-12-20,2,96.45,192.9,India,Loyal_High_Value
10150,701646,2023-12-06,4,78.17,312.68,India,Loyal_High_Value
10150,701647,2023-12-14,4,70.66,282.64,India,Loyal_High_Value
10150,701648,2023-12-16,4,57.49,229.96,India,Loyal_High_Value
10151,701649,2023-12-07,3,62.92,188.76,India,Loyal_High_Value
10151,701650,2023-12-06,2,80.1,160.2,India,Loyal_High_Value
10151,701651,2023-12-15,3,62.13,186.39,India,Loyal_High_Value
10151,701652,2023-12-03,2,58.18,116.36,India,Loyal_High_Value
10151,701653,2023-12-03,4,116.49,465.96,India,Loyal_High_Value
10151,701654,2023-12-18,4,80.37,321.48,India,Loyal_High_Value
10151,701655,2023-12-11,2,77.31,154.62,India,Loyal_High_Value
10151,701656,2023-12-26,2,53.17,106.34,India,Loyal_High_Value
10151,701657,2023-12-20,4,51.06,204.24,India,Loyal_High_Value
10151,701658,2023-12-05,3,57.41,172.23,India,Loyal_High_Value
10151,701659,2023-12-29,3,86.62,259.86,India,Loyal_High_Value
10151,701660,2023-12-29,3,89.24,267.72,India,Loyal_High_Value
10151,701661,2023-12-12,2,55.79,111.58,India,Loyal_High_Value
10152,701662,2023-12-03,2,56.91,113.82,India,Loyal_High_Value
10152,701663,2023-12-11,4,75.31,301.24,India,Loyal_High_Value
10152,701664,2023-12-05,2,90.96,181.92,India,Loyal_High_Value
10152,701665,2023-12-27,2,112.7,225.4,India,Loyal_High_Value
10152,701666,2023-12-30,2,98.98,197.96,India,Loyal_High_Value
10152,701667,2023-12-13,3,110.44,331.32,India,Loyal_High_Value
10152,701668,2023-12-20,4,62.08,248.32,India,Loyal_High_Value
10152,701669,2023-12-05,4,89.29,357.16,India,Loyal_High_Value
10152,701670,2023-12-03,3,79.65,238.95,India,Loyal_High_Value
10152,701671,2023-12-23,4,117.88,471.52,India,Loyal_High_Value
10153,701672,2023-12-08,4,60.1,240.4,India,Loyal_High_Value
10153,701673,2023-12-12,2,98.44,196.88,India,Loyal_High_Value
10153,701674,2023-12-09,3,65.86,197.58,India,Loyal_High_Value
10153,701675,2023-12-17,2,67.7,135.4,India,Loyal_High_Value
10153,701676,2023-12-22,3,112.84,338.52,India,Loyal_High_Value
10153,701677,2023-12-17,2,55.35,110.7,India,Loyal_High_Value
10153,701678,2023-12-29,2,105.58,211.16,India,Loyal_High_Value
10153,701679,2023-12-17,2,72.97,145.94,India,Loyal_High_Value
10153,701680,2023-12-06,2,55.93,111.86,India,Loyal_High_Value
10153,701681,2023-12-15,3,113.9,341.7,India,Loyal_High_Value
10153,701682,2023-12-29,3,62.79,188.37,India,Loyal_High_Value
10153,701683,2023-12-24,2,90.35,180.7,India,Loyal_High_Value
10154,701684,2023-12-05,2,82.14,164.28,India,Loyal_High_Value
10154,701685,2023-12-11,4,51.17,204.68,India,Loyal_High_Value
10154,701686,2023-12-27,3,55.36,166.08,India,Loyal_High_Value
10154,701687,2023-12-09,2,92.12,184.24,India,Loyal_High_Value
10154,701688,2023-12-17,2,71.83,143.66,India,Loyal_High_Value
10154,701689,2023-12-26,3,95.79,287.37,India,Loyal_High_Value
10154,701690,2023-12-14,3,73.25,219.75,India,Loyal_High_Value
10154,701691,2023-12-07,3,109.14,327.42,India,Loyal_High_Value
10154,701692,2023-12-25,4,85.86,343.44,India,Loyal_High_Value
10154,701693,2023-12-21,4,96.32,385.28,India,Loyal_High_Value
10154,701694,2023-12-15,4,74.83,299.32,India,Loyal_High_Value
10154,701695,2023-12-28,4,78.22,312.88,India,Loyal_High_Value
10155,701696,2023-12-24,2,80.67,161.34,India,Loyal_High_Value
10155,701697,2023-12-25,4,117.36,469.44,India,Loyal_High_Value
10155,701698,2023-12-29,2,87.22,174.44,India,Loyal_High_Value
10155,701699,2023-12-18,2,54.91,109.82,India,Loyal_High_Value
10155,701700,2023-12-17,3,62.72,188.16,India,Loyal_High_Value
10155,701701,2023-12-05,3,60.94,182.82,India,Loyal_High_Value
10155,701702,2023-12-06,2,99.71,199.42,India,Loyal_High_Value
10155,701703,2023-12-29,3,72.24,216.72,India,Loyal_High_Value
10155,701704,2023-12-17,4,68.36,273.44,India,Loyal_High_Value
10155,701705,2023-12-25,2,108.55,217.1,India,Loyal_High_Value
10155,701706,2023-12-25,4,76.57,306.28,India,Loyal_High_Value
10156,701707,2023-12-07,4,56.4,225.6,India,Loyal_High_Value
10156,701708,2023-12-26,3,53.01,159.03,India,Loyal_High_Value
10156,701709,2023-12-11,2,77.88,155.76,India,Loyal_High_Value
10156,701710,2023-12-30,4,112.55,450.2,India,Loyal_High_Value
10156,701711,2023-12-09,2,50.56,101.12,India,Loyal_High_Value
10156,701712,2023-12-08,3,66.6,199.8,India,Loyal_High_Value
10156,701713,2023-12-20,2,114.05,228.1,India,Loyal_High_Value
10156,701714,2023-12-22,3,67.47,202.41,India,Loyal_High_Value
10156,701715,2023-12-06,2,71.59,143.18,India,Loyal_High_Value
10156,701716,2023-12-12,3,72.76,218.28,India,Loyal_High_Value
10156,701717,2023-12-05,4,69.04,276.16,India,Loyal_High_Value
10156,701718,2023-12-21,4,118.48,473.92,India,Loyal_High_Value
10157,701719,2023-12-28,2,100.99,201.98,India,Loyal_High_Value
10157,701720,2023-12-27,3,107.43,322.29,India,Loyal_High_Value
10157,701721,2023-12-29,3,59.27,177.81,India,Loyal_High_Value
10157,701722,2023-12-10,4,68.61,274.44,India,Loyal_High_Value
10157,701723,2023-12-05,3,51.8,155.4,India,Loyal_High_Value
10157,701724,2023-12-04,4,82.18,328.72,India,Loyal_High_Value
10157,701725,2023-12-14,2,71.31,142.62,India,Loyal_High_Value
10157,701726,2023-12-23,4,54.6,218.4,India,Loyal_High_Value
10157,701727,2023-12-03,4,79.39,317.56,India,Loyal_High_Value
10157,701728,2023-12-12,4,79.2,316.8,India,Loyal_High_Value
10157,701729,2023-12-04,3,61.97,185.91,India,Loyal_High_Value
10158,701730,2023-12-07,3,112.86,338.58,India,Loyal_High_Value
10158,701731,2023-12-07,3,77.52,232.56,India,Loyal_High_Value
10158,701732,2023-12-09,4,51.16,204.64,India,Loyal_High_Value
10158,701733,2023-12-18,4,92.17,368.68,India,Loyal_High_Value
10158,701734,2023-12-30,3,66.37,199.11,India,Loyal_High_Value
10158,701735,2023-12-21,2,108.45,216.9,India,Loyal_High_Value
10158,701736,2023-12-19,4,59.48,237.92,India,Loyal_High_Value
10158,701737,2023-12-30,2,79.37,158.74,India,Loyal_High_Value
10158,701738,2023-12-10,4,52.76,211.04,India,Loyal_High_Value
10158,701739,2023-12-15,4,77.5,310.0,India,Loyal_High_Value
10158,701740,2023-12-11,4,90.83,363.32,India,Loyal_High_Value
10158,701741,2023-12-26,2,105.12,210.24,India,Loyal_High_Value
10158,701742,2023-12-17,4,52.82,211.28,India,Loyal_High_Value
10158,701743,2023-12-20,2,89.64,179.28,India,Loyal_High_Value
10159,701744,2023-12-30,3,69.27,207.81,India,Loyal_High_Value
10159,701745,2023-12-05,4,69.0,276.0,India,Loyal_High_Value
10159,701746,2023-12-25,4,76.23,304.92,India,Loyal_High_Value
